"session","id","age","economic_status","sex","faculty_player","ac1","ac2","treatment","campus","attention_pass","valid_treatment","analysis_include","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","faculty_neg_1_s1","faculty_neg_2_s1","faculty_victim_s1","decision_neg1_s1","decision_neg2_s1","judgement_n1_s1","judgement_n2_s1","judgement_compare_s1","faculty_neg_1_s2","faculty_neg_2_s2","faculty_victim_s2","decision_neg1_s2","decision_neg2_s2","judgement_n1_s2","judgement_n2_s2","judgement_compare_s2","faculty_neg_1_s3","faculty_neg_2_s3","faculty_victim_s3","decision_neg1_s3","decision_neg2_s3","judgement_n1_s3","judgement_n2_s3","judgement_compare_s3","faculty_neg_1_s4","faculty_neg_2_s4","faculty_victim_s4","decision_neg1_s4","decision_neg2_s4","judgement_n1_s4","judgement_n2_s4","judgement_compare_s4","faculty_neg_1_s5","faculty_neg_2_s5","faculty_victim_s5","decision_neg1_s5","decision_neg2_s5","judgement_n1_s5","judgement_n2_s5","judgement_compare_s5","faculty_neg_1_s6","faculty_neg_2_s6","faculty_victim_s6","decision_neg1_s6","decision_neg2_s6","judgement_n1_s6","judgement_n2_s6","judgement_compare_s6","faculty_neg_1_s7","faculty_neg_2_s7","faculty_victim_s7","decision_neg1_s7","decision_neg2_s7","judgement_n1_s7","judgement_n2_s7","judgement_compare_s7","faculty_neg_1_s8","faculty_neg_2_s8","faculty_victim_s8","decision_neg1_s8","decision_neg2_s8","judgement_n1_s8","judgement_n2_s8","judgement_compare_s8","faculty_neg_1_s9","faculty_neg_2_s9","faculty_victim_s9","decision_neg1_s9","decision_neg2_s9","judgement_n1_s9","judgement_n2_s9","judgement_compare_s9","faculty_neg_1_s10","faculty_neg_2_s10","faculty_victim_s10","decision_neg1_s10","decision_neg2_s10","judgement_n1_s10","judgement_n2_s10","judgement_compare_s10"
10,106,21,1,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.42857142857143,1.57142857142857,3.14285714285714,3.57142857142857,1.42857142857143,0,1,1,0,1,-2,2,1,0,1,1,0,1,-3,2,1,1,2,2,1,1,3,3,3,2,0,1,1,1,3,3,3,0,1,2,1,1,4,4,3,2,2,,0,0,-3,-3,3,0,0,,0,0,1,1,3,1,1,,0,0,-1,2,1,1,1,,1,0,1,-2,2,1,2,,1,1,1,1,3
10,107,20,2,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.07142857142857,2,2.71428571428571,2.14285714285714,1.42857142857143,0,2,1,0,0,9,9,3,1,1,1,1,1,-9,-9,3,2,2,2,0,0,9,9,3,0,1,1,0,1,9,-9,2,2,1,2,0,0,9,9,3,0,2,,0,0,9,9,3,1,0,,0,0,9,9,3,2,0,,1,0,-9,9,1,2,0,,1,1,-9,-9,3,0,2,,1,0,-9,9,1
10,108,23,2,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.10714285714286,1.28571428571429,2.85714285714286,2.42857142857143,1.85714285714286,2,2,,0,0,9,9,3,1,0,,1,1,0,0,3,0,0,,1,1,-5,-5,3,0,2,,1,0,-5,9,1,2,0,,1,1,-9,-9,3,2,0,1,1,0,-9,9,1,2,2,2,1,1,-9,-9,3,1,1,2,0,0,9,9,3,0,0,1,0,0,9,9,3,0,1,2,1,0,-9,9,1
10,109,19,1,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.46428571428571,0.857142857142857,2,1.57142857142857,1.42857142857143,0,1,,1,1,0,0,3,2,2,,0,1,0,0,3,2,0,,1,1,0,0,3,0,2,,0,1,0,0,3,0,1,,1,1,0,0,3,2,1,2,0,1,0,0,3,1,1,1,0,0,9,9,3,0,1,2,0,1,0,0,3,0,1,2,1,0,0,0,3,0,1,2,1,0,0,0,3
10,110,18,1,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.14285714285715,1.85714285714286,2.57142857142857,2.85714285714286,1.28571428571429,2,1,2,1,0,-5,5,1,0,0,2,1,0,-2,2,1,1,1,1,0,1,4,-4,2,2,2,1,1,0,6,6,3,0,1,1,1,0,5,-5,2,1,1,,0,0,9,9,3,0,1,,1,0,-2,7,1,2,0,,1,1,9,9,3,0,1,,1,0,6,-3,2,0,0,,1,0,5,-4,2
10,111,19,1,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.35714285714286,2.28571428571429,2.85714285714286,2.57142857142857,1.71428571428571,0,2,2,0,0,0,0,3,2,1,2,0,1,0,0,3,0,2,1,0,1,0,0,3,1,2,1,1,1,-1,-1,3,1,1,1,1,1,0,0,3,1,0,,1,0,-2,2,1,2,2,,0,0,1,1,3,1,2,,0,0,1,1,3,1,2,,0,0,2,2,3,1,1,,1,0,-1,1,1
10,112,20,2,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.46428571428571,2.71428571428571,2.71428571428571,2.28571428571429,2.14285714285714,2,0,1,1,0,-9,9,1,0,1,2,0,1,9,-9,2,2,1,2,1,0,-9,9,1,0,0,2,0,0,9,9,3,0,1,2,0,0,9,9,3,1,1,,1,1,-9,-9,3,2,2,,0,1,9,-9,2,1,0,,1,1,-9,-9,3,0,2,,1,1,-9,-9,3,1,0,,0,1,9,-9,2
10,113,18,2,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.67857142857143,2.14285714285714,3.14285714285714,2.71428571428571,2.71428571428571,2,0,2,0,1,9,-9,2,0,1,2,1,1,-9,-9,3,2,1,1,1,0,-4,4,1,0,0,2,1,1,-5,-5,3,1,0,2,0,0,9,9,3,0,0,,1,0,-9,9,1,2,0,,1,1,-9,-9,3,1,2,,0,0,9,9,3,0,0,,0,0,9,9,3,2,1,,0,0,9,9,3
10,114,18,1,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.03571428571429,1.28571428571429,2.57142857142857,2.71428571428571,1.57142857142857,1,1,,0,0,0,0,3,0,2,,0,1,9,-9,2,1,0,,0,0,9,9,3,0,0,,0,0,9,9,3,2,2,,1,0,-6,8,1,0,1,1,0,0,9,9,3,2,0,1,0,1,-5,5,1,0,1,2,1,1,-9,-9,3,2,2,1,1,0,-2,4,1,0,1,2,1,1,-6,-9,2
10,115,18,4,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.64285714285714,3,2.57142857142857,2.42857142857143,2.57142857142857,1,2,2,0,0,9,9,3,0,1,2,0,1,8,-7,2,2,1,1,1,1,-6,-6,3,1,1,2,1,1,-8,-8,3,0,2,2,0,0,8,8,3,1,0,,0,1,8,-8,2,1,0,,0,0,9,9,3,0,1,,0,1,9,-8,2,1,0,,1,0,-9,9,1,0,2,,1,1,-9,-9,3
10,116,18,2,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.57142857142857,3,2,2.42857142857143,2.85714285714286,0,2,,0,0,9,9,3,2,1,,0,1,9,0,2,1,1,,1,0,0,9,1,0,0,,1,1,-9,-9,3,1,0,,1,0,-9,9,1,0,2,2,0,0,9,9,3,2,0,2,1,0,-9,9,1,0,0,2,1,0,-9,9,1,1,0,2,0,0,9,9,3,2,2,2,1,1,0,0,3
10,117,19,3,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.89285714285715,2.85714285714286,3,2.42857142857143,3.28571428571429,0,2,1,0,0,9,9,3,1,2,2,1,1,-9,-9,3,1,0,1,1,1,-9,-9,3,0,1,1,1,0,-9,9,1,2,1,1,0,0,9,9,3,1,1,,0,0,9,9,3,0,2,,0,0,9,9,3,2,2,,1,1,-9,-9,3,2,1,,1,1,-9,-9,3,1,2,,1,0,-9,9,1
10,118,19,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.71428571428572,2.28571428571429,3.14285714285714,3.42857142857143,2,2,0,,0,1,8,5,2,2,2,,0,0,9,9,3,0,0,,0,1,5,8,1,2,0,,0,1,8,4,2,1,2,,0,0,9,9,3,0,2,1,1,1,5,5,3,1,2,1,1,0,4,8,1,1,0,2,1,0,4,8,1,0,0,2,1,1,4,4,3,1,1,1,1,0,4,8,1
10,119,18,4,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.78571428571429,1.71428571428571,2.28571428571429,1.85714285714286,1.28571428571429,0,2,2,1,0,-5,8,1,1,0,1,1,1,-8,-8,3,1,1,1,0,1,9,-9,2,1,2,1,1,1,-5,0,1,2,2,1,0,0,8,8,3,0,0,,0,1,5,-8,2,1,2,,0,1,8,-8,2,2,2,,0,0,8,8,3,2,2,,1,1,-8,-8,3,0,0,,1,0,-8,8,1
10,120,21,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.32142857142857,1.71428571428571,3.14285714285714,2.85714285714286,1.57142857142857,0,1,,1,1,-7,-7,3,2,0,,0,1,-7,-7,3,1,0,,0,0,9,9,3,2,1,,0,1,9,-9,2,0,0,,0,1,9,-9,2,2,2,2,0,0,9,9,3,1,0,1,0,0,9,9,3,2,1,2,0,0,9,9,3,2,2,1,1,1,-9,-9,3,2,1,2,1,0,-9,-9,3
10,121,21,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,1,2.71428571428571,3,1,2,1,2,1,1,-9,-9,3,0,0,1,0,1,9,-9,2,0,2,2,0,0,9,9,3,2,1,2,0,1,9,-9,2,1,0,2,1,0,-9,9,1,2,0,,1,1,-9,-9,3,1,1,,1,1,-9,-9,3,0,2,,1,0,-9,9,1,0,2,,1,1,-9,-9,3,1,2,,0,1,9,-9,2
10,122,21,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.10714285714286,1.85714285714286,3,3.28571428571429,0.285714285714286,1,1,,0,0,9,9,3,2,1,,1,1,0,0,3,0,0,,0,0,9,9,3,1,0,,0,1,9,0,2,2,0,,0,1,9,0,2,0,0,1,1,1,0,0,3,0,1,2,0,0,9,9,3,0,0,2,1,0,0,9,1,2,1,1,0,0,9,9,3,2,1,2,1,0,0,9,1
10,123,24,3,,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.28571428571429,2.57142857142857,3,1.57142857142857,2,2,0,,1,1,5,5,3,1,2,,1,1,9,9,3,0,2,,1,1,9,9,3,1,1,,0,1,9,-9,2,0,2,,0,1,9,9,3,1,1,2,0,0,9,9,3,2,2,2,1,0,9,-9,2,1,2,2,1,0,9,-9,2,1,1,2,0,0,9,9,3,0,0,2,0,0,9,9,3
10,124,19,1,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.64285714285715,1.42857142857143,1.85714285714286,1.42857142857143,1.85714285714286,0,0,1,0,0,-4,-4,3,0,1,1,0,1,3,3,3,0,2,1,0,0,-2,2,1,0,1,2,0,0,3,-3,2,1,0,1,1,0,-4,-5,2,1,1,,0,0,-3,2,1,0,2,,0,0,-4,-3,1,2,1,,0,0,4,4,3,2,2,,1,0,-5,-5,3,1,1,,0,1,-3,3,1
10,125,21,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.42857142857143,2.14285714285714,2.57142857142857,3,2,1,2,2,1,0,0,9,1,1,2,2,0,1,9,0,2,2,0,2,0,0,9,9,3,2,0,2,0,1,9,0,2,0,1,2,0,1,9,0,2,0,1,,1,1,0,0,3,1,1,,0,0,9,9,3,0,1,,1,1,0,0,3,0,0,,1,1,0,0,3,1,0,,0,0,9,9,3
10,126,21,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.64285714285715,2.28571428571429,2,1,1.28571428571429,2,0,,0,1,-9,9,1,0,1,,1,0,9,-9,2,0,1,,1,1,-9,-9,3,1,0,,0,0,9,9,3,0,1,,0,0,9,9,3,1,1,1,0,0,9,9,3,2,1,2,1,0,-9,9,1,0,0,2,0,0,9,9,3,0,1,1,1,0,-9,9,1,2,2,2,1,0,-9,9,1
10,127,23,1,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.89285714285714,1.71428571428571,2.14285714285714,2.57142857142857,1.14285714285714,0,0,1,1,1,-1,-1,3,2,1,2,1,1,-1,-1,3,0,1,1,1,1,-1,-1,3,1,0,2,0,0,9,9,3,0,2,1,1,1,-1,-1,3,0,0,,1,1,-4,-4,3,1,0,,0,1,-4,-4,3,2,1,,1,0,-4,-4,3,1,0,,1,0,-4,5,1,2,0,,0,0,7,7,3
11,128,21,1,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.78571428571429,1.57142857142857,2,1.42857142857143,2.14285714285714,2,1,,1,0,4,-4,2,1,1,,1,1,-9,-9,3,1,1,,1,1,5,5,3,1,1,,0,1,-4,7,1,2,2,,0,1,-6,-5,1,1,1,2,0,0,-6,4,1,0,2,2,0,0,4,4,3,2,1,2,1,0,4,-3,2,2,0,1,0,0,0,0,3,0,0,1,1,0,-4,-3,1
11,129,21,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.35714285714286,0.857142857142857,1.85714285714286,1.85714285714286,0.857142857142857,1,1,2,0,0,9,9,3,2,1,1,0,1,9,-9,2,1,0,2,0,1,9,-9,2,2,0,1,0,0,9,9,3,2,1,2,0,1,9,-9,2,1,2,,1,0,-9,9,1,0,1,,1,0,-9,9,1,0,2,,0,0,9,9,3,1,2,,1,1,-9,-9,3,0,2,,0,1,9,-9,2
11,130,19,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,1.57142857142857,2.28571428571429,3,0.857142857142857,2,1,,0,1,5,-3,2,1,0,,1,1,-5,-5,3,2,0,,1,0,-4,6,1,2,2,,1,0,-9,9,1,2,0,,0,1,7,-4,2,0,2,1,0,0,5,5,3,0,2,2,0,0,5,5,3,2,1,2,0,1,5,-5,2,2,0,2,1,0,-9,9,1,0,1,2,0,1,8,-8,2
11,131,20,2,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.67857142857143,1.28571428571429,2,2.42857142857143,1,0,2,2,1,0,0,0,3,1,1,1,0,0,5,5,3,1,2,1,0,0,5,5,3,1,1,2,0,0,5,5,3,0,0,2,0,0,5,5,3,1,0,,0,1,0,0,3,1,1,,1,0,-5,-5,3,1,2,,1,1,0,0,3,1,0,,0,0,5,5,3,2,0,,1,0,0,0,3
11,132,18,2,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.42857142857143,2.14285714285714,3.14285714285714,2,2.42857142857143,2,0,,1,1,0,0,3,0,0,,0,1,0,-9,2,2,1,,1,0,-9,9,1,2,0,,1,1,-9,-9,3,2,0,,1,0,-9,0,1,2,1,1,0,0,9,9,3,0,1,1,0,1,0,-9,2,2,0,1,1,0,-7,0,1,0,2,2,1,1,-9,-9,3,2,2,2,1,1,-9,-9,3
11,133,21,1,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.75,1,2.28571428571429,3.14285714285714,0.571428571428571,2,1,,1,0,-4,8,1,0,0,,0,1,7,-7,2,1,1,,1,1,0,0,3,1,0,,0,0,5,5,3,2,2,,1,0,-6,5,1,0,1,2,0,1,6,-6,2,0,2,2,1,0,-7,7,1,1,1,2,1,1,-5,-5,3,1,0,1,0,0,3,3,3,1,0,1,0,0,5,5,3
11,134,21,4,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.57142857142857,1.57142857142857,3.14285714285714,3.71428571428571,1.85714285714286,0,0,2,0,0,9,9,3,0,2,1,1,1,-9,-9,3,0,2,1,0,0,9,9,3,2,2,2,1,0,-9,9,1,2,2,1,1,0,-9,9,1,2,0,,0,0,9,9,3,2,2,,0,1,9,-9,2,0,0,,1,0,-9,9,1,2,0,,1,0,-9,9,1,1,2,,1,1,-9,-9,3
11,135,21,3,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.5,2.28571428571429,3.42857142857143,2.28571428571429,2,2,1,1,1,0,-4,4,1,2,1,1,0,1,5,-5,2,0,1,1,0,0,0,0,3,1,2,1,1,0,-2,2,1,1,1,2,0,0,0,0,3,1,1,,0,1,6,2,2,1,0,,1,0,-1,6,1,2,2,,1,0,1,4,1,1,0,,1,1,-3,-3,3,1,0,,0,0,1,1,3
11,136,18,2,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.78571428571429,1.57142857142857,2,2,1.57142857142857,2,1,,1,0,-1,3,1,2,0,,1,1,-7,-7,3,0,2,,1,1,-6,-6,3,2,1,,0,0,6,6,3,1,1,,1,0,-6,6,1,0,2,1,1,1,0,0,3,1,2,2,1,1,0,0,3,0,1,2,1,1,-1,-1,3,2,0,2,1,1,-2,-2,3,1,2,2,0,0,6,6,3
11,137,20,4,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.28571428571429,1.42857142857143,2.85714285714286,2.71428571428571,2.14285714285714,0,1,,0,1,4,-3,2,0,1,,1,0,-5,2,1,0,0,,0,0,4,4,3,1,2,,1,1,-7,-7,3,0,1,,0,1,3,-5,2,1,0,2,1,1,7,7,3,2,0,1,1,1,2,2,3,1,1,2,0,0,9,9,3,0,0,1,0,1,1,-5,2,1,0,2,1,1,-4,-4,3
11,138,21,2,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.39285714285714,1.42857142857143,2.28571428571429,3.14285714285714,2.71428571428571,1,2,,1,1,-6,-6,3,2,0,,0,0,9,9,3,1,0,,1,0,-9,9,1,0,2,,1,0,-9,9,1,0,1,,0,1,-9,9,1,1,0,1,0,0,9,9,3,0,0,1,0,0,9,9,3,1,0,2,1,1,4,4,3,0,0,1,1,1,5,5,3,0,2,2,0,0,9,9,3
11,139,19,2,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.32142857142857,2.42857142857143,2.57142857142857,2.85714285714286,1.42857142857143,2,0,,0,0,9,9,3,0,1,,1,0,-5,6,1,2,1,,1,0,-5,5,1,0,0,,0,0,7,7,3,0,1,,0,0,7,7,3,1,1,2,0,1,-3,5,1,1,0,1,0,1,-3,5,1,0,1,2,0,1,5,-3,2,0,2,2,1,0,-3,5,1,2,0,1,0,1,5,-3,2
11,140,19,1,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,3.17857142857143,3,4,4,1.71428571428571,2,1,2,1,1,5,5,3,2,0,1,0,0,9,9,3,1,2,1,1,1,-5,-5,3,2,0,1,0,1,-2,5,1,2,1,2,0,0,5,5,3,1,0,,0,0,9,9,3,1,0,,1,0,-1,1,1,2,2,,0,1,1,-1,2,1,1,,0,0,9,9,3,2,1,,1,0,-5,0,1
11,141,20,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.25,1.71428571428571,2.85714285714286,3.14285714285714,1.28571428571429,0,1,,0,1,5,5,3,1,0,,1,0,5,5,3,0,1,,0,0,9,9,3,1,0,,0,0,5,5,3,2,0,,1,0,6,-3,2,2,1,2,1,0,5,-4,2,0,1,2,1,1,-3,6,1,0,2,1,1,1,6,6,3,1,2,2,0,0,-3,-3,3,0,0,2,1,1,5,5,3
11,142,23,1,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.64285714285715,1.85714285714286,2.42857142857143,2.28571428571429,0,1,2,2,1,1,-9,-9,3,0,2,2,0,1,9,-9,2,1,2,2,0,0,9,9,3,0,0,1,1,1,-9,-9,3,1,0,2,1,0,-9,9,1,0,1,,0,0,9,9,3,0,2,,0,0,9,9,3,0,2,,0,1,9,-9,2,0,2,,1,0,-9,9,1,2,2,,0,1,9,-9,2
11,143,19,1,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,3.07142857142857,3.28571428571429,3.57142857142857,3.71428571428571,1.71428571428571,1,2,2,0,0,0,0,3,2,2,2,0,1,-2,6,1,0,0,2,1,0,4,-2,2,1,0,1,0,1,-3,3,1,1,0,2,1,1,4,4,3,1,0,,0,1,-3,6,1,0,0,,0,1,-3,6,1,1,0,,1,1,5,5,3,1,0,,0,1,-3,5,1,1,1,,0,0,0,0,3
11,144,18,2,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,0,0,2,1,1,-9,-9,3,1,2,1,0,0,9,9,3,1,0,1,1,0,-9,9,1,2,2,1,0,1,9,-9,2,1,2,1,1,1,-9,-9,3,1,0,,1,0,-9,9,1,1,2,,1,1,-9,-9,3,1,2,,0,1,9,-9,2,1,1,,1,0,-9,9,1,1,2,,0,0,9,9,3
11,145,22,3,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.92857142857143,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,2,2,1,1,1,-9,-9,3,2,0,2,1,1,-9,-9,3,0,2,1,0,0,9,9,3,0,2,1,0,0,9,9,3,0,1,1,0,0,9,9,3,0,2,,1,0,-9,9,1,1,0,,0,1,9,-9,2,1,0,,0,0,9,9,3,2,1,,1,1,-9,-9,3,2,1,,0,0,9,9,3
11,146,24,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.96428571428571,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,2,0,,1,0,-9,9,1,1,2,,0,0,9,9,3,2,0,,0,0,9,9,3,2,1,,1,1,-9,-9,3,0,1,,0,1,9,-9,2,2,0,1,1,0,-9,9,1,0,2,2,1,1,-9,-9,3,2,2,1,1,1,-9,-9,3,0,2,2,0,0,9,9,3,0,0,1,1,0,-9,9,1
11,147,22,3,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.03571428571429,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,1,0,,0,1,4,-3,2,0,2,,0,0,5,5,3,1,2,,0,0,7,7,3,2,0,,0,1,9,9,3,1,1,,0,0,-3,-3,3,0,2,2,1,1,-7,-7,3,1,2,2,0,0,7,7,3,1,1,2,0,0,-3,-3,3,0,1,2,0,0,-5,-5,3,0,1,1,0,0,-4,-4,3
11,148,23,3,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,1,0,2,1,0,7,7,3,1,0,2,1,0,7,7,3,0,2,1,0,0,9,9,3,1,0,2,0,0,9,9,3,2,0,2,1,0,7,7,3,1,0,,1,0,5,5,3,1,0,,1,1,5,5,3,0,0,,1,0,6,6,3,2,2,,1,0,6,6,3,0,2,,1,0,6,6,3
11,149,21,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.96428571428572,1.42857142857143,2.42857142857143,3,1,2,2,,1,0,-3,9,1,2,0,,1,0,9,-3,2,1,0,,1,0,-3,9,1,1,1,,1,0,-4,6,1,2,2,,1,1,-3,-3,3,2,1,2,0,0,0,0,3,1,1,2,0,0,0,0,3,1,1,2,0,0,0,0,3,2,2,2,1,1,-3,-3,3,1,0,2,0,0,0,0,3
12,150,21,3,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.32142857142857,2.85714285714286,3,2.28571428571429,1.14285714285714,2,1,1,0,1,3,-2,2,2,1,1,0,0,4,4,3,1,2,2,1,1,-3,-5,2,2,1,2,1,0,-5,-3,1,1,2,1,1,0,-3,4,1,0,1,,0,1,6,-7,2,2,1,,0,1,5,-6,2,2,0,,1,1,-7,-4,1,1,0,,0,1,4,-4,2,0,0,,0,0,8,8,3
12,151,21,4,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.89285714285714,3.71428571428571,3.42857142857143,2.28571428571429,2.14285714285714,0,0,,1,1,-9,-9,3,2,1,,1,1,-2,-2,3,2,0,,0,1,9,-9,2,1,0,,1,1,-3,-3,3,0,0,,0,1,6,-1,2,2,2,2,1,0,-5,0,1,0,0,2,1,0,-3,3,1,2,1,2,0,1,0,-2,2,0,2,2,1,1,-5,-5,3,0,1,1,0,1,1,-3,2
12,152,21,3,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,3.64285714285714,4,4,2.85714285714286,3.71428571428571,0,1,,1,0,-8,9,1,2,2,,1,0,-8,9,1,2,2,,1,0,-8,9,1,1,0,,1,1,-8,-8,3,0,0,,1,0,-7,9,1,2,0,2,0,1,9,-8,2,0,0,1,0,1,9,-8,2,2,1,2,0,1,9,-8,2,2,2,2,1,1,-8,-8,3,1,0,2,1,1,-8,-8,3
12,153,20,4,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.25,2.42857142857143,2.57142857142857,2.71428571428571,1.28571428571429,2,2,,0,0,9,9,3,1,2,,0,1,9,-5,2,0,2,,1,1,-5,-5,3,2,1,,0,0,9,9,3,2,2,,0,0,9,9,3,1,1,1,0,0,9,9,3,2,2,2,0,0,9,9,3,0,1,1,1,1,-5,-5,3,0,0,2,0,0,9,9,3,0,1,2,1,0,-6,9,1
12,154,20,4,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.71428571428572,1.14285714285714,1.85714285714286,2,1.85714285714286,0,1,,0,0,9,9,3,1,0,,0,0,9,9,3,2,0,,0,1,7,-4,2,2,2,,1,1,-9,-9,3,1,0,,1,0,-5,9,1,2,0,1,0,0,9,9,3,0,2,2,0,1,9,-5,2,0,0,2,1,1,-9,-9,3,1,0,1,0,0,9,9,3,2,0,1,1,0,-9,9,1
12,155,20,4,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.35714285714286,2.14285714285714,2.42857142857143,2.57142857142857,2.28571428571429,2,2,2,0,1,9,-7,2,2,2,1,0,0,9,9,3,0,2,2,0,0,9,9,3,1,2,2,0,0,9,9,3,2,2,2,0,0,9,9,3,1,1,,1,1,-9,-9,3,0,0,,1,0,-7,8,1,2,0,,0,1,8,-8,2,1,2,,0,1,9,-9,2,0,0,,0,1,8,-8,2
12,156,19,3,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.53571428571429,1.14285714285714,1.28571428571429,2.14285714285714,1.57142857142857,2,0,2,1,1,0,0,3,2,0,2,1,0,-2,5,1,0,2,2,1,0,-3,4,1,1,2,2,0,0,9,9,3,1,1,1,0,0,9,9,3,0,0,,0,0,9,9,3,1,0,,0,1,9,-9,2,0,0,,0,1,5,-9,2,0,2,,1,0,-9,9,1,0,2,,0,0,9,9,3
12,157,20,2,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.89285714285714,1.42857142857143,2.57142857142857,2.14285714285714,1.42857142857143,2,0,1,0,0,9,9,3,1,0,2,1,0,-9,9,1,2,0,2,1,1,-9,-9,3,0,1,1,0,0,9,9,3,2,0,2,0,1,9,-9,2,2,1,,0,1,9,-9,2,0,0,,1,0,-9,9,1,2,1,,1,0,-9,9,1,2,2,,1,1,-9,-9,3,1,2,,0,1,9,-9,2
12,158,18,0,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.21428571428571,0.857142857142857,1.71428571428571,1.28571428571429,1,1,1,,1,0,-3,9,1,0,1,,1,1,-5,-5,3,2,2,,0,0,9,9,3,1,0,,1,1,-5,-5,3,2,0,,1,1,-6,-6,3,0,1,1,0,0,8,8,3,0,0,1,0,1,8,-6,2,2,1,1,1,0,-5,8,1,2,1,2,1,0,-5,9,1,2,2,1,1,0,-5,8,1
12,159,26,2,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.14285714285715,2.28571428571429,2.28571428571429,3,1,2,2,,0,1,9,0,2,1,1,,1,1,0,0,3,2,2,,0,0,4,4,3,1,0,,1,0,0,0,3,1,0,,0,0,1,1,3,1,0,1,1,0,0,2,1,1,0,1,0,0,1,1,3,2,2,2,1,0,0,0,3,1,1,2,0,0,0,0,3,0,2,1,0,0,0,0,3
12,160,19,0,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.53571428571429,1.28571428571429,2.42857142857143,1.57142857142857,0.857142857142857,2,0,,1,0,-9,9,1,2,2,,0,1,9,-9,2,2,1,,0,1,9,-9,2,0,2,,1,1,-9,-9,3,0,2,,0,1,9,-9,2,0,1,2,1,0,-9,9,1,2,1,2,1,0,-9,9,1,0,0,2,1,0,-9,9,1,2,0,1,0,0,9,9,3,2,0,1,1,0,-9,9,1
